Name,Education Qualification,Gender,Community,Religion,Exservice-men,Disability,Sports,Annual-Percentage,Income,India,Outcome
Scholarship Scheme 4452,High School,Male,General,Sikh,Yes,Yes,Yes,69.98,Medium,Yes,1
Scholarship Scheme 4453,Undergraduate,All,SC,Sikh,Yes,Yes,No,95.79,Low,Yes,0
Scholarship Scheme 4454,Postgraduate,All,SC,Hindu,Yes,No,No,67.92,High,Yes,1
Scholarship Scheme 4455,Doctorate,Female,SC,Sikh,No,No,Yes,92.73,High,Yes,0
Scholarship Scheme 4456,Undergraduate,Female,General,Hindu,No,Yes,No,95.05,Medium,Yes,1
Scholarship Scheme 4457,Doctorate,All,ST,Muslim,No,No,No,74.93,Low,Yes,1
Scholarship Scheme 4458,Undergraduate,Male,ST,Sikh,No,No,No,72.3,Medium,Yes,1
Scholarship Scheme 4459,Doctorate,Female,SC,Hindu,No,No,No,87.97,High,Yes,1
Scholarship Scheme 4460,Postgraduate,All,OBC,Sikh,Yes,No,Yes,85.33,High,Yes,0
Scholarship Scheme 4461,Postgraduate,All,General,Sikh,No,No,Yes,66.39,High,Yes,0
Scholarship Scheme 4462,Undergraduate,Male,SC,Muslim,Yes,Yes,Yes,55.12,High,Yes,0
Scholarship Scheme 4463,High School,All,General,Christian,Yes,Yes,No,63.22,Low,Yes,0
Scholarship Scheme 4464,Doctorate,All,General,Sikh,No,Yes,No,56.54,High,Yes,0
Scholarship Scheme 4465,High School,Female,ST,Muslim,Yes,Yes,No,64.71,Medium,Yes,0
Scholarship Scheme 4466,High School,All,SC,Sikh,Yes,Yes,No,63.06,Low,Yes,0
Scholarship Scheme 4467,High School,All,ST,Sikh,No,Yes,Yes,81.82,Low,Yes,0
Scholarship Scheme 4468,Postgraduate,Female,SC,Sikh,No,No,No,97.63,High,Yes,1
Scholarship Scheme 4469,Undergraduate,Male,General,Sikh,No,Yes,Yes,84.22,Low,Yes,0
Scholarship Scheme 4470,Undergraduate,Male,ST,Christian,Yes,No,No,96.24,High,Yes,0
Scholarship Scheme 4471,Postgraduate,Female,General,Christian,No,No,No,89.13,Low,Yes,1
Scholarship Scheme 4472,Postgraduate,Female,SC,Sikh,No,Yes,Yes,86.32,Low,Yes,0
Scholarship Scheme 4473,Undergraduate,Male,OBC,Sikh,Yes,Yes,No,70.66,Medium,Yes,0
Scholarship Scheme 4474,High School,Male,ST,Muslim,No,Yes,Yes,66.21,Medium,Yes,0
Scholarship Scheme 4475,Doctorate,Male,ST,Muslim,Yes,No,Yes,92.23,Medium,Yes,1
Scholarship Scheme 4476,Doctorate,Male,General,Hindu,Yes,Yes,No,95.18,Low,Yes,0
Scholarship Scheme 4477,Doctorate,Male,General,Christian,No,Yes,Yes,72.55,Medium,Yes,0
Scholarship Scheme 4478,High School,Female,OBC,Sikh,Yes,Yes,Yes,50.45,Medium,Yes,0
Scholarship Scheme 4479,Undergraduate,All,ST,Christian,Yes,No,No,89.55,Medium,Yes,0
Scholarship Scheme 4480,Postgraduate,Male,SC,Muslim,No,Yes,Yes,64.22,Low,Yes,1
Scholarship Scheme 4481,Undergraduate,Male,SC,Christian,No,Yes,Yes,50.49,High,Yes,1
Scholarship Scheme 4482,High School,All,ST,Christian,No,No,No,90.17,Medium,Yes,1
Scholarship Scheme 4483,Postgraduate,All,ST,Sikh,Yes,No,Yes,75.82,Low,Yes,0
Scholarship Scheme 4484,High School,All,ST,Sikh,Yes,No,No,84.19,Low,Yes,1
Scholarship Scheme 4485,Doctorate,All,OBC,Muslim,No,Yes,Yes,95.64,High,Yes,0
Scholarship Scheme 4486,Doctorate,All,SC,Sikh,No,Yes,No,77.0,Medium,Yes,0
Scholarship Scheme 4487,High School,All,SC,Muslim,No,No,No,75.11,Low,Yes,0
Scholarship Scheme 4488,Postgraduate,Female,General,Muslim,Yes,Yes,No,64.5,Low,Yes,1
Scholarship Scheme 4489,Postgraduate,All,General,Hindu,No,No,No,65.23,Low,Yes,1
Scholarship Scheme 4490,Undergraduate,All,ST,Hindu,Yes,No,No,89.75,High,Yes,0
Scholarship Scheme 4491,Doctorate,Female,General,Hindu,No,No,Yes,72.41,Medium,Yes,1
Scholarship Scheme 4492,Undergraduate,All,OBC,Christian,Yes,No,No,58.16,Low,Yes,1
Scholarship Scheme 4493,Undergraduate,Male,SC,Hindu,Yes,No,No,54.72,Low,Yes,0
Scholarship Scheme 4494,High School,Male,SC,Sikh,No,Yes,Yes,73.6,Low,Yes,1
Scholarship Scheme 4495,High School,All,General,Sikh,Yes,Yes,No,73.2,Low,Yes,0
Scholarship Scheme 4496,Undergraduate,Female,ST,Hindu,Yes,Yes,Yes,82.61,Medium,Yes,1
Scholarship Scheme 4497,Doctorate,Male,General,Christian,No,Yes,Yes,73.51,Medium,Yes,1
Scholarship Scheme 4498,High School,Female,ST,Muslim,No,No,No,57.16,Low,Yes,0
Scholarship Scheme 4499,Undergraduate,Male,OBC,Christian,Yes,Yes,Yes,75.34,Low,Yes,1
Scholarship Scheme 4500,Undergraduate,All,SC,Christian,Yes,No,Yes,95.25,Low,Yes,0
Scholarship Scheme 4501,Undergraduate,Female,OBC,Muslim,Yes,No,Yes,57.96,High,Yes,1
Scholarship Scheme 4502,Undergraduate,Female,SC,Muslim,No,Yes,No,84.42,High,Yes,0
Scholarship Scheme 4503,Undergraduate,Female,OBC,Muslim,Yes,Yes,Yes,79.63,High,Yes,1
Scholarship Scheme 4504,Undergraduate,Male,General,Sikh,Yes,No,No,87.35,Low,Yes,0
Scholarship Scheme 4505,High School,Male,OBC,Muslim,No,Yes,No,57.51,High,Yes,1
Scholarship Scheme 4506,Doctorate,Male,OBC,Muslim,No,Yes,Yes,96.99,Medium,Yes,0
Scholarship Scheme 4507,Undergraduate,All,General,Christian,No,Yes,No,80.99,High,Yes,1
Scholarship Scheme 4508,Postgraduate,Male,SC,Christian,No,Yes,Yes,92.27,Low,Yes,0
Scholarship Scheme 4509,High School,All,SC,Hindu,No,No,Yes,62.31,Medium,Yes,0
Scholarship Scheme 4510,High School,Female,General,Christian,Yes,No,No,86.9,Low,Yes,0
Scholarship Scheme 4511,Undergraduate,Female,OBC,Muslim,Yes,Yes,No,88.97,Medium,Yes,1
Scholarship Scheme 4512,High School,All,OBC,Sikh,Yes,No,No,69.83,High,Yes,0
Scholarship Scheme 4513,Undergraduate,Male,OBC,Christian,No,No,Yes,69.16,High,Yes,0
Scholarship Scheme 4514,Doctorate,All,ST,Christian,No,Yes,Yes,82.82,Medium,Yes,1
Scholarship Scheme 4515,Doctorate,Female,SC,Muslim,No,Yes,Yes,54.66,Medium,Yes,1
Scholarship Scheme 4516,High School,Female,OBC,Christian,Yes,No,No,86.71,Low,Yes,0
Scholarship Scheme 4517,High School,All,SC,Christian,No,No,Yes,52.14,Medium,Yes,0
Scholarship Scheme 4518,Postgraduate,Male,OBC,Muslim,No,No,Yes,59.51,Low,Yes,0
Scholarship Scheme 4519,High School,Male,General,Christian,No,Yes,Yes,83.14,Medium,Yes,1
Scholarship Scheme 4520,Postgraduate,All,General,Sikh,Yes,No,Yes,54.91,Medium,Yes,1
Scholarship Scheme 4521,Doctorate,All,SC,Hindu,No,No,No,98.49,High,Yes,1
Scholarship Scheme 4522,Doctorate,Male,SC,Christian,No,Yes,Yes,93.33,High,Yes,1
Scholarship Scheme 4523,Undergraduate,Female,General,Sikh,Yes,No,No,81.25,Low,Yes,0
Scholarship Scheme 4524,Doctorate,All,ST,Christian,No,Yes,Yes,90.87,Low,Yes,0
Scholarship Scheme 4525,Postgraduate,Male,General,Hindu,No,Yes,Yes,94.29,Low,Yes,0
Scholarship Scheme 4526,High School,Male,OBC,Muslim,No,No,Yes,62.95,Medium,Yes,0
Scholarship Scheme 4527,Undergraduate,Female,ST,Hindu,Yes,Yes,No,92.39,Medium,Yes,1
Scholarship Scheme 4528,Postgraduate,Female,General,Christian,No,Yes,No,59.72,Low,Yes,0
Scholarship Scheme 4529,High School,Female,ST,Hindu,No,No,No,70.63,Medium,Yes,1
Scholarship Scheme 4530,Undergraduate,Female,ST,Hindu,Yes,Yes,Yes,77.86,High,Yes,1
Scholarship Scheme 4531,Doctorate,Female,ST,Muslim,Yes,No,Yes,85.62,Medium,Yes,1
Scholarship Scheme 4532,Postgraduate,All,SC,Christian,No,Yes,No,51.5,High,Yes,0
Scholarship Scheme 4533,High School,Male,General,Hindu,Yes,Yes,Yes,64.5,Low,Yes,0
Scholarship Scheme 4534,Undergraduate,All,SC,Hindu,No,No,Yes,80.37,Medium,Yes,0
Scholarship Scheme 4535,Undergraduate,All,SC,Muslim,Yes,No,No,67.83,Low,Yes,1
Scholarship Scheme 4536,Doctorate,All,OBC,Sikh,No,No,Yes,88.67,High,Yes,0
Scholarship Scheme 4537,High School,All,OBC,Christian,No,Yes,Yes,82.52,Low,Yes,0
Scholarship Scheme 4538,Doctorate,All,ST,Sikh,No,No,Yes,61.7,High,Yes,1
Scholarship Scheme 4539,Doctorate,Female,ST,Sikh,Yes,Yes,No,57.28,High,Yes,1
Scholarship Scheme 4540,High School,Female,OBC,Muslim,Yes,No,Yes,81.39,Low,Yes,1
Scholarship Scheme 4541,High School,Male,OBC,Muslim,No,Yes,No,72.48,High,Yes,0
Scholarship Scheme 4542,High School,All,General,Christian,No,No,Yes,58.43,Low,Yes,1
Scholarship Scheme 4543,Postgraduate,Male,ST,Sikh,No,Yes,No,66.29,Low,Yes,1
Scholarship Scheme 4544,High School,Female,ST,Hindu,No,No,No,65.12,Low,Yes,1
Scholarship Scheme 4545,Undergraduate,Female,OBC,Sikh,Yes,Yes,No,55.4,High,Yes,0
Scholarship Scheme 4546,Doctorate,Female,General,Muslim,Yes,Yes,No,77.29,High,Yes,1
Scholarship Scheme 4547,Postgraduate,All,OBC,Hindu,No,Yes,Yes,88.11,Medium,Yes,1
Scholarship Scheme 4548,High School,All,OBC,Hindu,Yes,Yes,No,78.72,Low,Yes,0
Scholarship Scheme 4549,Postgraduate,Female,SC,Muslim,Yes,No,Yes,91.23,Low,Yes,0
Scholarship Scheme 4550,High School,Male,ST,Hindu,Yes,Yes,Yes,56.37,Low,Yes,1
Scholarship Scheme 4551,Postgraduate,Male,General,Sikh,No,No,No,71.74,Low,Yes,1
Scholarship Scheme 4552,Doctorate,Female,SC,Muslim,No,Yes,Yes,80.41,Low,Yes,1
Scholarship Scheme 4553,Doctorate,Male,ST,Christian,Yes,No,Yes,83.73,Low,Yes,0
Scholarship Scheme 4554,Undergraduate,Female,OBC,Muslim,Yes,Yes,Yes,84.72,Low,Yes,0
Scholarship Scheme 4555,Undergraduate,Male,General,Christian,No,Yes,Yes,86.38,Medium,Yes,0
Scholarship Scheme 4556,High School,Female,ST,Christian,No,No,No,82.51,Medium,Yes,1
Scholarship Scheme 4557,Doctorate,Male,OBC,Muslim,No,No,Yes,54.7,Low,Yes,1
Scholarship Scheme 4558,Postgraduate,All,SC,Muslim,Yes,Yes,Yes,84.7,Low,Yes,0
Scholarship Scheme 4559,Postgraduate,Female,General,Christian,Yes,No,Yes,86.17,Medium,Yes,1
Scholarship Scheme 4560,Postgraduate,Female,ST,Christian,Yes,No,Yes,99.57,Medium,Yes,1
Scholarship Scheme 4561,Undergraduate,Male,SC,Hindu,No,No,Yes,84.6,Low,Yes,0
Scholarship Scheme 4562,Postgraduate,Female,OBC,Muslim,No,Yes,No,84.27,Low,Yes,0
Scholarship Scheme 4563,Undergraduate,Female,OBC,Muslim,No,No,Yes,75.69,Medium,Yes,0
Scholarship Scheme 4564,Undergraduate,Female,ST,Hindu,No,Yes,No,93.31,Medium,Yes,0
Scholarship Scheme 4565,High School,All,OBC,Muslim,No,No,Yes,99.74,Low,Yes,0
Scholarship Scheme 4566,Postgraduate,All,General,Hindu,Yes,No,No,88.87,Medium,Yes,1
Scholarship Scheme 4567,Postgraduate,Male,ST,Hindu,Yes,Yes,Yes,80.56,Low,Yes,1
Scholarship Scheme 4568,Doctorate,All,SC,Muslim,Yes,No,Yes,53.94,High,Yes,0
Scholarship Scheme 4569,High School,Male,ST,Sikh,No,No,No,86.26,Low,Yes,0
Scholarship Scheme 4570,Doctorate,All,ST,Christian,Yes,No,No,85.36,Low,Yes,1
Scholarship Scheme 4571,High School,Male,SC,Muslim,No,No,No,88.7,Low,Yes,0
Scholarship Scheme 4572,Postgraduate,All,OBC,Sikh,Yes,No,Yes,56.22,Medium,Yes,1
Scholarship Scheme 4573,Undergraduate,All,SC,Hindu,Yes,No,No,82.62,Low,Yes,0
Scholarship Scheme 4574,Undergraduate,Male,General,Sikh,No,No,No,64.76,Low,Yes,0
Scholarship Scheme 4575,Undergraduate,Female,OBC,Muslim,Yes,Yes,No,87.94,Medium,Yes,1
Scholarship Scheme 4576,Undergraduate,Female,ST,Muslim,Yes,Yes,Yes,61.99,High,Yes,1
Scholarship Scheme 4577,Undergraduate,All,OBC,Sikh,Yes,Yes,Yes,84.13,High,Yes,0
Scholarship Scheme 4578,Doctorate,Male,OBC,Muslim,Yes,Yes,Yes,64.72,Medium,Yes,0
Scholarship Scheme 4579,High School,Female,General,Christian,Yes,Yes,No,50.45,Low,Yes,1
Scholarship Scheme 4580,Postgraduate,Male,OBC,Sikh,Yes,No,Yes,81.6,High,Yes,0
Scholarship Scheme 4581,Doctorate,Female,OBC,Hindu,Yes,Yes,Yes,55.65,High,Yes,0
Scholarship Scheme 4582,High School,Male,OBC,Sikh,No,Yes,Yes,82.9,Medium,Yes,1
Scholarship Scheme 4583,Undergraduate,All,ST,Sikh,Yes,No,Yes,96.19,High,Yes,1
Scholarship Scheme 4584,High School,Male,OBC,Sikh,No,Yes,No,98.37,High,Yes,1
Scholarship Scheme 4585,High School,Female,SC,Sikh,Yes,No,Yes,61.77,Medium,Yes,0
Scholarship Scheme 4586,Undergraduate,All,OBC,Hindu,No,No,No,90.38,High,Yes,0
Scholarship Scheme 4587,Undergraduate,Male,General,Hindu,No,Yes,No,67.64,Low,Yes,0
Scholarship Scheme 4588,Undergraduate,Female,OBC,Hindu,Yes,Yes,No,94.93,Medium,Yes,1
Scholarship Scheme 4589,Postgraduate,All,OBC,Sikh,No,No,No,89.3,Low,Yes,1
Scholarship Scheme 4590,Undergraduate,Male,ST,Christian,No,No,No,53.69,Low,Yes,0
Scholarship Scheme 4591,Postgraduate,Female,SC,Christian,Yes,Yes,No,70.32,Medium,Yes,0
Scholarship Scheme 4592,Undergraduate,Male,OBC,Hindu,No,No,Yes,66.83,High,Yes,1
Scholarship Scheme 4593,Postgraduate,Male,SC,Christian,Yes,Yes,No,89.18,Medium,Yes,0
Scholarship Scheme 4594,High School,All,General,Christian,No,Yes,Yes,70.47,High,Yes,0
Scholarship Scheme 4595,Doctorate,All,ST,Christian,No,Yes,No,84.16,Low,Yes,0
Scholarship Scheme 4596,High School,Female,SC,Christian,No,Yes,Yes,80.06,High,Yes,1
Scholarship Scheme 4597,High School,All,ST,Christian,No,No,No,98.68,Low,Yes,1
Scholarship Scheme 4598,Undergraduate,Female,OBC,Muslim,Yes,No,Yes,96.8,Low,Yes,0
Scholarship Scheme 4599,Postgraduate,Male,General,Hindu,Yes,Yes,Yes,71.34,Low,Yes,0
Scholarship Scheme 4600,Doctorate,Male,ST,Sikh,Yes,Yes,No,86.11,Medium,Yes,0
Scholarship Scheme 4601,Undergraduate,Female,OBC,Christian,Yes,No,No,91.39,High,Yes,0
Scholarship Scheme 4602,Undergraduate,Male,SC,Muslim,Yes,No,No,94.85,High,Yes,0
Scholarship Scheme 4603,Undergraduate,All,General,Sikh,No,No,No,53.4,High,Yes,0
Scholarship Scheme 4604,High School,Male,General,Muslim,Yes,No,Yes,65.07,Low,Yes,1
Scholarship Scheme 4605,Postgraduate,All,SC,Christian,No,No,Yes,65.98,Medium,Yes,0
Scholarship Scheme 4606,Postgraduate,Female,SC,Christian,Yes,Yes,No,71.68,High,Yes,1
Scholarship Scheme 4607,Doctorate,Female,General,Christian,Yes,Yes,No,58.45,High,Yes,1
Scholarship Scheme 4608,Postgraduate,Male,ST,Christian,Yes,Yes,Yes,74.76,Medium,Yes,0
Scholarship Scheme 4609,Postgraduate,Male,General,Sikh,Yes,Yes,No,83.09,High,Yes,0
Scholarship Scheme 4610,Undergraduate,All,SC,Sikh,No,No,Yes,74.82,Medium,Yes,1
Scholarship Scheme 4611,Undergraduate,All,ST,Muslim,Yes,No,No,83.22,Medium,Yes,1
Scholarship Scheme 4612,High School,Male,OBC,Hindu,No,Yes,No,53.32,High,Yes,0
Scholarship Scheme 4613,Undergraduate,Male,General,Christian,No,Yes,Yes,93.71,Medium,Yes,0
Scholarship Scheme 4614,Undergraduate,Female,SC,Muslim,Yes,No,Yes,96.86,Medium,Yes,1
Scholarship Scheme 4615,Undergraduate,Female,OBC,Muslim,No,Yes,No,80.83,High,Yes,0
Scholarship Scheme 4616,Undergraduate,Female,General,Muslim,No,Yes,Yes,93.98,Low,Yes,0
Scholarship Scheme 4617,High School,Male,General,Christian,Yes,No,No,56.56,High,Yes,1
Scholarship Scheme 4618,Undergraduate,Male,ST,Christian,No,No,Yes,89.79,High,Yes,1
Scholarship Scheme 4619,Doctorate,Male,SC,Muslim,Yes,No,No,55.95,Low,Yes,1
Scholarship Scheme 4620,Doctorate,Female,OBC,Christian,Yes,Yes,No,70.36,Medium,Yes,0
Scholarship Scheme 4621,Doctorate,Male,General,Muslim,No,No,No,66.16,High,Yes,0
Scholarship Scheme 4622,Doctorate,All,ST,Sikh,No,No,Yes,79.22,Low,Yes,1
Scholarship Scheme 4623,Undergraduate,Male,OBC,Christian,No,Yes,Yes,65.05,Low,Yes,1
Scholarship Scheme 4624,Doctorate,Male,OBC,Sikh,No,No,Yes,81.8,High,Yes,0
Scholarship Scheme 4625,Undergraduate,Male,General,Hindu,No,Yes,Yes,68.33,High,Yes,1
Scholarship Scheme 4626,High School,Male,OBC,Christian,No,Yes,No,92.95,Low,Yes,0
Scholarship Scheme 4627,Doctorate,Male,General,Hindu,No,Yes,Yes,81.63,High,Yes,0
Scholarship Scheme 4628,Postgraduate,All,ST,Muslim,Yes,Yes,Yes,60.74,Low,Yes,0
Scholarship Scheme 4629,Doctorate,All,ST,Christian,Yes,No,Yes,66.77,High,Yes,1
Scholarship Scheme 4630,Doctorate,Male,OBC,Christian,Yes,Yes,No,92.29,Low,Yes,1
Scholarship Scheme 4631,Undergraduate,Female,General,Christian,No,No,Yes,69.29,High,Yes,1
Scholarship Scheme 4632,Doctorate,Male,SC,Hindu,No,No,Yes,76.74,High,Yes,0
Scholarship Scheme 4633,Postgraduate,Male,ST,Hindu,No,No,No,82.38,High,Yes,1
Scholarship Scheme 4634,Undergraduate,Male,General,Muslim,Yes,No,No,67.36,Medium,Yes,0
Scholarship Scheme 4635,Undergraduate,Female,General,Sikh,Yes,No,No,64.67,High,Yes,0
Scholarship Scheme 4636,High School,Female,General,Sikh,Yes,Yes,No,73.72,Low,Yes,1
Scholarship Scheme 4637,High School,Female,OBC,Hindu,No,No,No,60.72,Low,Yes,0
Scholarship Scheme 4638,Doctorate,All,SC,Christian,Yes,Yes,No,64.18,Medium,Yes,0
Scholarship Scheme 4639,High School,Female,OBC,Sikh,Yes,Yes,No,53.1,Medium,Yes,0
Scholarship Scheme 4640,High School,All,ST,Sikh,No,Yes,Yes,65.17,Medium,Yes,0
Scholarship Scheme 4641,High School,All,OBC,Hindu,Yes,No,No,66.0,High,Yes,0
Scholarship Scheme 4642,Undergraduate,Female,General,Muslim,Yes,No,No,98.0,High,Yes,0
Scholarship Scheme 4643,Undergraduate,Female,OBC,Hindu,Yes,No,No,79.43,Low,Yes,0
Scholarship Scheme 4644,Undergraduate,Female,General,Hindu,No,No,No,89.29,Low,Yes,0
Scholarship Scheme 4645,High School,All,SC,Christian,Yes,Yes,No,52.26,High,Yes,1
Scholarship Scheme 4646,Undergraduate,Male,OBC,Hindu,No,No,Yes,55.32,Low,Yes,0
Scholarship Scheme 4647,High School,Female,OBC,Christian,No,No,Yes,90.65,High,Yes,1
Scholarship Scheme 4648,Undergraduate,Female,OBC,Muslim,Yes,Yes,Yes,81.12,Medium,Yes,1
Scholarship Scheme 4649,Undergraduate,Female,General,Christian,Yes,Yes,Yes,59.53,High,Yes,1
Scholarship Scheme 4650,Postgraduate,All,General,Muslim,No,Yes,Yes,70.2,High,Yes,1
Scholarship Scheme 4651,Doctorate,All,OBC,Muslim,No,Yes,Yes,76.88,High,Yes,0
Scholarship Scheme 4652,High School,Male,OBC,Muslim,No,Yes,Yes,92.1,Low,Yes,0
Scholarship Scheme 4653,Postgraduate,Female,SC,Hindu,No,Yes,No,53.01,High,Yes,1
Scholarship Scheme 4654,Undergraduate,All,SC,Christian,No,Yes,No,79.78,High,Yes,1
Scholarship Scheme 4655,High School,Male,ST,Sikh,Yes,No,No,85.78,High,Yes,0
Scholarship Scheme 4656,Undergraduate,Female,SC,Hindu,No,No,No,98.8,Medium,Yes,0
Scholarship Scheme 4657,Doctorate,All,SC,Muslim,Yes,Yes,No,90.28,High,Yes,1
Scholarship Scheme 4658,Postgraduate,Female,SC,Sikh,No,Yes,No,63.78,High,Yes,1
Scholarship Scheme 4659,Doctorate,Female,General,Hindu,Yes,No,Yes,85.41,High,Yes,1
Scholarship Scheme 4660,Postgraduate,All,SC,Sikh,No,Yes,No,88.09,Low,Yes,0
Scholarship Scheme 4661,Undergraduate,All,SC,Muslim,Yes,Yes,No,86.41,Medium,Yes,0
Scholarship Scheme 4662,Doctorate,All,OBC,Sikh,Yes,Yes,No,90.93,Medium,Yes,0
Scholarship Scheme 4663,Doctorate,Female,General,Sikh,No,Yes,Yes,95.1,High,Yes,0
Scholarship Scheme 4664,Undergraduate,Female,ST,Muslim,No,Yes,Yes,54.91,High,Yes,1
Scholarship Scheme 4665,Doctorate,Male,ST,Sikh,Yes,No,Yes,55.23,Low,Yes,0
Scholarship Scheme 4666,High School,Female,SC,Hindu,Yes,Yes,No,89.74,High,Yes,0
Scholarship Scheme 4667,Postgraduate,All,ST,Sikh,Yes,Yes,No,62.59,Low,Yes,0
Scholarship Scheme 4668,Postgraduate,Female,ST,Christian,No,Yes,No,52.92,High,Yes,1
Scholarship Scheme 4669,Postgraduate,Male,ST,Hindu,No,No,Yes,70.02,Low,Yes,0
Scholarship Scheme 4670,High School,Male,SC,Sikh,No,No,Yes,90.91,Medium,Yes,1
Scholarship Scheme 4671,Postgraduate,All,ST,Christian,No,Yes,No,56.32,High,Yes,1
Scholarship Scheme 4672,Undergraduate,All,SC,Christian,Yes,Yes,Yes,83.52,Low,Yes,0
Scholarship Scheme 4673,Doctorate,Male,OBC,Christian,No,Yes,No,50.18,Low,Yes,0
Scholarship Scheme 4674,High School,Male,OBC,Sikh,No,Yes,Yes,55.48,High,Yes,1
Scholarship Scheme 4675,Postgraduate,Male,ST,Muslim,No,No,Yes,67.51,Low,Yes,1
Scholarship Scheme 4676,Undergraduate,All,OBC,Christian,No,No,Yes,54.17,High,Yes,0
Scholarship Scheme 4677,Doctorate,Male,SC,Muslim,No,Yes,No,92.21,High,Yes,0
Scholarship Scheme 4678,Doctorate,Male,OBC,Hindu,Yes,Yes,Yes,93.12,Low,Yes,1
Scholarship Scheme 4679,High School,All,ST,Muslim,No,No,No,87.7,Low,Yes,0
Scholarship Scheme 4680,High School,Female,SC,Muslim,Yes,No,No,62.1,Low,Yes,0
Scholarship Scheme 4681,High School,Female,General,Muslim,No,Yes,No,76.11,Medium,Yes,1
Scholarship Scheme 4682,Undergraduate,Male,SC,Muslim,No,Yes,Yes,59.19,High,Yes,0
Scholarship Scheme 4683,Undergraduate,Female,OBC,Muslim,No,Yes,Yes,64.04,High,Yes,1
Scholarship Scheme 4684,High School,Female,General,Hindu,No,No,Yes,75.75,Medium,Yes,0
Scholarship Scheme 4685,Postgraduate,Female,SC,Hindu,Yes,No,No,86.68,Medium,Yes,0
Scholarship Scheme 4686,Doctorate,Female,General,Muslim,Yes,No,Yes,54.72,Low,Yes,1
Scholarship Scheme 4687,Doctorate,Male,General,Muslim,No,No,Yes,64.81,High,Yes,0
Scholarship Scheme 4688,Undergraduate,Female,General,Christian,Yes,Yes,No,96.24,Medium,Yes,1
Scholarship Scheme 4689,Doctorate,Female,SC,Hindu,Yes,No,No,71.41,Medium,Yes,0
Scholarship Scheme 4690,Postgraduate,All,OBC,Sikh,No,No,No,96.85,High,Yes,0
Scholarship Scheme 4691,Doctorate,Male,SC,Hindu,Yes,No,Yes,99.47,High,Yes,0
Scholarship Scheme 4692,Undergraduate,All,OBC,Sikh,Yes,Yes,Yes,76.28,High,Yes,1
Scholarship Scheme 4693,Undergraduate,All,SC,Christian,No,No,No,64.37,Low,Yes,0
Scholarship Scheme 4694,Postgraduate,Male,SC,Muslim,No,No,Yes,89.46,Medium,Yes,0
Scholarship Scheme 4695,Postgraduate,Female,SC,Christian,Yes,No,No,57.95,Low,Yes,0
Scholarship Scheme 4696,Doctorate,All,OBC,Muslim,No,Yes,Yes,62.58,High,Yes,1
Scholarship Scheme 4697,Doctorate,Male,SC,Hindu,No,No,No,89.17,High,Yes,0
Scholarship Scheme 4698,Undergraduate,Female,General,Muslim,No,Yes,Yes,71.64,Medium,Yes,1
Scholarship Scheme 4699,Postgraduate,Male,SC,Sikh,Yes,Yes,No,60.06,Low,Yes,1
Scholarship Scheme 4700,Postgraduate,All,General,Sikh,No,No,No,82.49,Low,Yes,0
Scholarship Scheme 4701,Postgraduate,Female,ST,Christian,No,Yes,No,86.56,Low,Yes,0
Scholarship Scheme 4702,Doctorate,Female,ST,Hindu,Yes,No,Yes,56.24,High,Yes,1
Scholarship Scheme 4703,Postgraduate,Male,OBC,Sikh,Yes,Yes,Yes,63.82,Medium,Yes,0
Scholarship Scheme 4704,Undergraduate,Female,OBC,Christian,Yes,Yes,Yes,61.04,Low,Yes,1
Scholarship Scheme 4705,Undergraduate,All,ST,Hindu,Yes,No,No,68.95,High,Yes,0
Scholarship Scheme 4706,Doctorate,All,SC,Hindu,Yes,No,No,88.1,High,Yes,0
Scholarship Scheme 4707,High School,All,SC,Christian,No,Yes,No,85.61,Low,Yes,1
Scholarship Scheme 4708,Doctorate,Male,SC,Sikh,Yes,Yes,No,83.06,Medium,Yes,0
Scholarship Scheme 4709,High School,Female,ST,Sikh,No,Yes,No,50.31,Medium,Yes,0
Scholarship Scheme 4710,Postgraduate,Female,General,Christian,Yes,Yes,No,57.09,Low,Yes,1
Scholarship Scheme 4711,Doctorate,Female,OBC,Sikh,No,No,No,61.14,High,Yes,1
Scholarship Scheme 4712,Undergraduate,All,General,Christian,No,Yes,No,63.57,High,Yes,0
Scholarship Scheme 4713,Postgraduate,Female,ST,Sikh,Yes,Yes,No,57.31,Low,Yes,1
Scholarship Scheme 4714,Undergraduate,All,General,Sikh,Yes,No,Yes,70.47,High,Yes,1
Scholarship Scheme 4715,Postgraduate,Female,SC,Christian,Yes,Yes,No,53.75,High,Yes,1
Scholarship Scheme 4716,Doctorate,All,SC,Christian,Yes,No,Yes,87.43,Low,Yes,1
Scholarship Scheme 4717,High School,Female,General,Sikh,Yes,No,No,89.31,High,Yes,1
Scholarship Scheme 4718,Postgraduate,Male,ST,Christian,Yes,No,Yes,78.66,Low,Yes,1
Scholarship Scheme 4719,High School,Male,General,Sikh,No,Yes,No,54.48,Low,Yes,0
Scholarship Scheme 4720,Postgraduate,All,SC,Muslim,No,No,Yes,94.42,Low,Yes,1
Scholarship Scheme 4721,Undergraduate,All,SC,Hindu,No,No,No,98.19,High,Yes,0
Scholarship Scheme 4722,Undergraduate,Female,ST,Hindu,No,No,No,60.1,Low,Yes,0
Scholarship Scheme 4723,Postgraduate,Female,General,Sikh,No,Yes,No,85.16,High,Yes,1
Scholarship Scheme 4724,High School,Male,SC,Hindu,Yes,Yes,Yes,92.01,Low,Yes,0
